row_id,theme,sentiment_word,sentiment_anls
993,墨水;地方;标志;,很小;清晰;快;,1;1;1;
994,,,
995,色;卷笔刀;刻画;,好;老;重新;,1;-1;1;
996,旧痘;,难;,-1;
997,味道;,一般;,0;
998,,,
999,味道;,明显;,1;
1000,商品;,少;,1;
1001,,,
1002,指纹;,好;,1;
1003,雾霾;,少;,1;
1004,,,
1005,瓶口;,根本;,1;
1006,,,
1007,,,
1008,书;内容;举例;,好;差;弱;,1;-1;-1;
1009,,,
1010,,,
1011,支架;,一般;,0;
1012,笔头;,浅;,-1;
1013,店里;,黑;,-1;
1014,M;,确实;,1;
1015,亚马逊;东西;感觉;家用;,努力;很大;小;不错;,1;1;-1;1;
1016,题;澳洲;下单;老婆;手动;,便宜;快;好;舒服;快;,1;1;1;1;1;
1017,,,
1018,,,
1019,,,
1020,,,
1021,,,
1022,,,
1023,东西;,不错;,1;
1024,,,
1025,,,
1026,姐姐;,好;,1;
1027,拖把;,高;,1;
1028,,,
1029,L;,合适;,1;
1030,说明书;,快;,1;
1031,,,
1032,塑料;,强;,-1;
1033,,,
1034,杯子;,不错;,1;
1035,碟;顺序;困难;,根本;混乱;困难;,1;-1;-1;
1036,船;时间;,不错;长;,1;1;
1037,,,
1038,画面;,清晰;,1;
1039,磨光;,光滑;,1;
1040,内容;,全;,1;
1041,,,
1042,,,
1043,线头;有点;,厚;正好;,1;1;
1044,,,
1045,秒杀;体验;,柔软;远;,1;1;
1046,狗狗;,很;,1;
1047,牙刷;,不错;,1;
1048,质量;,一般;,0;
1049,,,
1050,鱼;,不错;,1;
1051,插头;,宽;,1;
1052,,,
1053,,,
1054,信赖;服务;,快;好;,1;1;
1055,,,
1056,新品;,好;,1;
1057,,,
1058,,,
1059,,,
1060,太烂;,好;,1;
1061,,,
1062,屋子里;标准;效果;,安全;空;明显;,1;-1;1;
1063,,,
1064,,,
1065,檀香;raj;秒杀;,苛刻;好;不错;,-1;1;1;
1066,时;,舒服;,1;
1067,书;语法;make;用法;,严谨;具体;根本;合适;,1;1;1;1;
1068,,,
1069,,,
1070,,,
1071,款式;质量;,不错;一般;,1;0;
1072,感觉;,不错;,1;
1073,,,
1074,爸妈;重装;戴尔;冤;,慢;很慢;差;差;,-1;-1;-1;-1;
1075,胶合板;材质;,太薄;麻烦;,0;-1;
1076,亚马逊;箱子;,慢;差;,-1;-1;
1077,脸;效果;,清洁;脏;,1;-1;
1078,颜色;朋友;,鲜艳;好;,1;1;
1079,下单;正品;,碎;愉快;,-1;1;
1080,,,
1081,袜子;,偏;,-1;
1082,试用;颜色;画;,挺好用;细腻;流畅;,1;1;1;
1083,东西;,坏;,-1;
1084,味道;,大;,-1;
1085,过敏;,红;,1;
1086,薄荷;,舒服;,1;
1087,,,
1088,门垫;,轻薄;,-1;
1089,镜架;弹性;,很硬;重;,-1;-1;
1090,音质;有点;,差;粗糙;,-1;-1;
1091,插曲;,耐用;,1;
1092,信号;,好;,1;
1093,,,
1094,,,
1095,书;,脏;,-1;
1096,模具;东西;,很好;很;,1;1;
1097,缺点;吸奶;,很软;容易;,1;1;
1098,化妆棉;感觉;,平平;好;,1;1;
1099,套路;买家;光盘;,深;隐晦;简单;,-1;-1;-1;
1100,,,
1101,,,
1102,,,
1103,,,
1104,母亲;,麻烦;,-1;
1105,买家;,好;,1;
1106,商品;百世;,不错;慢;,1;-1;
1107,镜片;,坏;,-1;
1108,,,
1109,甜味;,合适;,1;
1110,,,
1111,,,
1112,纸质;,较差;,1;
1113,设计;,精巧;,1;
1114,,,
1115,,,
1116,,,
1117,亚马逊;配件;联系;厂家;,少;根本;好;倒霉;,1;1;1;-1;
1118,牙刷;,严重;,-1;
1119,钱包;实惠;机会;物流;大大的;服务;评滴;样子;,漂亮;犹豫;高大;快;惊喜;好;好;好;,1;-1;1;1;1;1;1;1;
1120,商品价格;人;营养;,少;均衡;根本;,1;1;1;
1121,cm;用料;,大;差;,-1;-1;
1122,,,
1123,,,
1124,耳机;,一般;,0;
1125,材质;,薄;,-1;
1126,四星;头发;,难;较硬;,-1;1;
1127,,,
1128,量;,不错;,1;
1129,气派;感觉;,很薄;耐用;,-1;1;
1130,,,
1131,,,
1132,植物;,认真;,1;
1133,货;,旧;,-1;
1134,房间;床头柜;,好;重;,1;-1;
1135,,,
1136,,,
1137,屏幕;速度;,清晰;快;,1;1;
1138,,,
1139,,,
1140,质量;贝卡;东西;,优;贵;确实;,1;-1;1;
1141,,,
1142,质感;高低温;,好;不同;,1;1;
1143,原装;,便宜;,1;
1144,女同事;钥匙扣;样子;,确实;容易;不错;,1;1;1;
1145,电;,重;,-1;
1146,手法;,不熟;,1;
1147,衣服;,不错;,1;
1148,头;照片;,挺好玩;清晰;,1;1;
1149,特地;,脏;,-1;
1150,上海;,好;,1;
1151,,,
1152,,,
1153,老人;,好;,1;
1154,,,
1155,,,
1156,,,
1157,评价;比某东;正值;年款;客服;货;货物;,确实;便宜;新;确实;根本;根本;确实;,1;1;1;1;1;1;1;
1158,,,
1159,,,
1160,老妈;,不错;,1;
1161,蓝牙;,好;,1;
1162,书;书籍;,差;差;,-1;-1;
1163,质量;手感;性价比;评论;,不错;好;高;舒服;,1;1;1;1;
1164,手感;,不错;,1;
1165,麻烦;,麻烦;,-1;
1166,,,
1167,,,
1168,,,
1169,东西;,精致;,1;
1170,太紧;,舒服;,1;
1171,,,
1172,专业书籍;,不错;,1;
1173,译文;,最好;,1;
1174,情况;CZ5116G;CZ5016G;,酷捷;明显;酷捷;,1;1;1;
1175,,,
1176,单;效率;,太慢;慢;,-1;-1;
1177,异味;泡水;,轻;好;,-1;1;
1178,质地;宣传;手臂;感觉;时候;日本;现象;,稀;清爽;明显;稀;太薄;虚高;黏;,1;1;1;1;0;-1;1;
1179,花纹;,深;,-1;
1180,速度;质量;,快;不错;,1;1;
1181,,,
1182,灰色;,好;,1;
1183,柜子;,不错;,1;
1184,垃圾;,老;,-1;
1185,普通;,便宜;,1;
1186,,,
1187,,,
1188,,,
1189,内容;印刷;,好;好;,1;1;
1190,质量;手;,差;慎重;,-1;-1;
1191,,,
1192,亚马孙;,满;,-1;
1193,订货;抽屉;退换货;漆;,好;快;明;直接;,1;1;1;1;
1194,,,
1195,,,
1196,老人;服务态度;,准确;好;,1;1;
1197,亚马逊;,认真;,1;
1198,,,
1199,尺寸;,好;,1;
1200,,,
1201,商品;购物;油腻;,不错;好;郁闷;,1;1;-1;
1202,,,
1203,故事;,高;,1;
1204,东西;伟;,不错;太慢;,1;-1;
1205,内容;,好;,1;
1206,德国;,贵;,-1;
1207,教材内容;基础知识;,难;较大;,-1;1;
1208,男士;,明显;,1;
1209,,,
1210,想象;东西;大点;,便宜;好;高;,1;1;1;
1211,皮;,容易;,1;
1212,,,
1213,,,
1214,,,
1215,,,
1216,感觉;图像;,不错;清晰;,1;1;
1217,,,
1218,保密;,高;,1;
1219,罗马;气派;黑珍珠;,精细;最难;低;,1;1;-1;
1220,感觉;,光滑;,1;
1221,,,
1222,,,
1223,,,
1224,,,
1225,广州;正品;人员;效率;邮费;,贵;最大;好;快;便宜;,-1;1;1;1;1;
1226,总体;颜色;管子;,不错;不稳;大;,1;-1;-1;
1227,,,
1228,材料;,挺好;,1;
1229,冲洗;,大;,-1;
1230,,,
1231,枕头;,舒服;,1;
1232,,,
1233,感觉;,一般;,0;
1234,,,
1235,聚会;,好;,1;
1236,时候;,好;,1;
1237,声音;冲洗;,大;干净;,-1;1;
1238,啊啊啊;,好;,1;
1239,结果;图片;亚马逊;商品;,薄;丑;最差;慎重;,-1;-1;-1;-1;
1240,原本;评论;价钱;,极限;不错;灵活;,1;1;1;
1241,英国;东西;,慢;不错;,-1;1;
1242,耳机;磁性;,头疼;容易;,-1;1;
1243,,,
1244,进口;,差;,-1;
1245,,,
1246,质量;,一般;,0;
1247,,,
1248,小巧;时;,高;厉害;,1;-1;
1249,,,
1250,,,
1251,刀;切带;水果刀;倾斜度;,小;最小;矮;大;,-1;1;-1;-1;
1252,,,
1253,想象;,小;,-1;
1254,,,
1255,感觉;,严重;,-1;
1256,照片;结果;连;价格便宜;鞋;,大;惊喜;新;好;很;,-1;1;1;1;1;
1257,,,
1258,,,
1259,想象;,好;,1;
1260,,,
1261,,,
1262,泥状;功效;感觉;,洁;老;干净;,1;-1;1;
1263,漱口水;效果;日本;物流;,清洁;不错;贵;好;,1;1;-1;1;
1264,时间;,不错;,1;
1265,东西;,不错;,1;
1266,木头;优势;,薄;根本;,-1;1;
1267,小巧;人高马大;,合适;较差;,1;1;
1268,膏体;,细腻;,1;
1269,假货;,愉快;,1;
1270,,,
1271,货;,假;,-1;
1272,比;人;,贵;一般;,-1;0;
1273,,,
1274,材质;,不错;,1;
1275,脸;,红;,1;
1276,,,
1277,照片;心理准备;,完全;粗糙;,1;-1;
1278,气味;,很大;,1;
1279,价格便宜;,不满;,-1;
1280,,,
1281,质量;,一般;,0;
1282,正品;,不同;,1;
1283,价格;味;男士;,浓烈;轻;明显;,1;-1;1;
1284,Kindle;,完全;,1;
1285,反应;,好;,1;
1286,鞋子;开胶;照片;,不错;麻烦;烦心;,1;-1;1;
1287,毛;女儿;,软;不错;,-1;1;
1288,实际;屏幕;win8;,大;确实;糟糕;,-1;1;-1;
1289,入门;,不错;,1;
1290,,,
1291,,,
1292,质量;,好;,1;
1293,,,
1294,,,
1295,,,
1296,光;性质;,很好;温和;,1;1;
1297,性价比;,不错;,1;
1298,内容;,少;,1;
1299,,,
1300,XXX;香精;,便宜;容易;,1;1;
1301,卓越;时间;小时;上海;,好;差;好;好;,1;-1;1;1;
1302,世俗;,薄;,-1;
1303,卡卡;梳子;头发;,很大;根本;容易;,1;1;1;
1304,渣;,根本;,1;
1305,,,
1306,假货;,一般;,0;
1307,,,
1308,质量;,好;,1;
1309,,,
1310,孩子;,不错;,1;
1311,用心;,好;,1;
1312,盒子;,全;,1;
1313,亚马逊;评论;误差;,一般;大;不错;,0;-1;1;
1314,,,
1315,商品;耳朵;,久;痒;,0;-1;
1316,产品;滋润;感觉;质量;,滑滑;容易;舒服;好;,1;1;1;1;
1317,同事;,方便;,1;
1318,刷毛;,硬;,-1;
1319,外观;,好;,1;
1320,活性炭;品牌;效果;年限;,不错;很大;有效;有害;,1;1;1;-1;
1321,大家;,差;,-1;
1322,力度;,大;,-1;
1323,内容;步骤;,很差;清晰;,-1;1;
1324,,,
1325,补水;,一般;,0;
1326,,,
1327,,,
1328,手工;,粗糙;,-1;
1329,感觉;酒精;瓶子;,假;清洁;旧;,-1;1;-1;
1330,货;袋子;,不错;好;,1;1;
1331,外观;,慢;,-1;
1332,卡扣;,不错;,1;
1333,用料;,差;,-1;
1334,,,
1335,评分;皮;皮肤;个痘;过度;,敏感;敏感;长;清洁;好;,1;1;1;1;1;
1336,亚马逊;,小;,-1;
1337,哺乳;纯棉;,方便;舒服;,1;1;
1338,,,
1339,油腻;,不足;,-1;
1340,不锈钢;用途;,坚硬;广;,1;1;
1341,秒杀;,完好;,1;
1342,,,
1343,富安娜;,舒服;,1;
1344,,,
1345,字体;纸张;,小;一般;,-1;0;
1346,,,
1347,卡住;芯;根装;,不易;不错;方便;,-1;1;1;
1348,汤臣;效果;,明显;健大;,1;1;
1349,正品;,不;,1;
1350,,,
1351,,,
1352,,,
1353,,,
1354,外;朔料;表面;,大;直接;全;,-1;1;1;
1355,柠檬;,耐用;,1;
1356,,,
1357,絮状;,很;,1;
1358,,,
1359,感觉;,不腻;,1;
1360,,,
1361,涂抹;化妆;,厚重;完美;,1;1;
1362,,,
1363,质量;,不错;,1;
1364,东西;,一般;,0;
1365,外形;,精致;,1;
1366,,,
1367,速度;外观;,慢;确实;,-1;1;
1368,贾;印刷;,不错;清晰;,1;1;
1369,,,
1370,外层;,黏;,1;
1371,电;,充;,1;
1372,袜子;颜色;,一般;尴尬;,0;-1;
1373,木质;,好;,1;
1374,,,
1375,儿子;,连配;,1;
1376,肤;脸;证明;,痒;红;明显;,-1;1;1;
1377,冰箱;,疲劳;,1;
1378,滋润;,好;,1;
1379,性能;外壳;,不错;薄;,1;-1;
1380,客厅;信号;堵墙;,强;差;安全;,-1;-1;1;
1381,外观;,不错;,1;
1382,内容;,好;,1;
1383,,,
1384,,,
1385,外观;保温;结果;,干净;大;麻烦;,1;-1;-1;
1386,刺激性;,很大;,1;
1387,质量;,好;,1;
1388,,,
1389,产品;,假;,-1;
1390,ML;,具体;,1;
1391,外壳;,精致;,1;
1392,,,
1393,安静;声音;,急促;严重;,1;-1;
1394,,,
1395,书;,好;,1;
1396,,,
1397,产品;瓶;,好;太软;,1;-1;
1398,瓶;滋润;,乏算;好;,1;1;
1399,,,
1400,过程;下单;瓶;客服;亚马逊;商品;油烟机;油污;效果;厕液;鸭嘴;,重新;清洁;安全;好;方便;好;有效;清洁;好;不错;方便;,1;1;1;1;1;1;1;1;1;1;1;
1401,,,
1402,画;效果;,不错;不错;,1;1;
1403,速度;,慢;,-1;
1404,孩子;彩虹;,安全;硬;,1;-1;
1405,基本;牙齿;污垢;,清洁;清洁;一般;,1;1;0;
1406,质量;效果;自动;,牢固;清晰;很酷;,1;1;1;
1407,宝;,好;,1;
1408,质量;吸水性;,好;强;,1;-1;
1409,,,
1410,质感;,一般;,0;
1411,森林;,完全;,1;
1412,脑;,高;,1;
1413,,,
1414,第一版;方法;,神奇;薄;,1;-1;
1415,想象;,快;,1;
1416,发货;胶片;,明显;完好;,1;1;
1417,毛;,软;,-1;
1418,质地;跑步;,柔软;遗憾;,1;-1;
1419,,,
1420,板;,高低;,1;
1421,设计;,巧妙;,1;
1422,货后;,香;,1;
1423,木头;,潮湿;,1;
1424,,,
1425,诱饵;,完全;,1;
1426,大家;成分;国际;口腔溃疡;,小;伤害;好;好;,-1;1;1;1;
1427,质量;,不错;,1;
1428,狗;,根本;,1;
1429,,,
1430,颜色;,漂亮;,1;
1431,秒杀;薄膜;价格;,简单;不同;蛮好;,-1;1;1;
1432,宝宝;功能;按键;,不错;不灵;明显;,1;-1;1;
1433,,,
1434,护唇;,不错;,1;
1435,鹿皮;梳子;毛;,很大;清;冲凉;,1;1;1;
1436,,,
1437,哈气;,完整;,1;
1438,换货;,坏;,-1;
1439,,,
1440,日本;款;,好奇;大;,1;-1;
1441,低价;DHL6;锅身;LODGE;颜色;,不错;粗糙;光滑;光滑;漂亮;,1;-1;1;1;1;
1442,专门;,便宜;,1;
1443,,,
1444,,,
1445,,,
1446,宣传;词汇量;,好;少;,1;1;
1447,屎;,通畅;,1;
1448,想象;,浑浊;,-1;
1449,太;,厉害;,-1;
1450,,,
1451,朋友;,好;,1;
1452,保温;小时;,不错;温热;,1;1;
1453,滑轮;,很棒;,1;
1454,雷达;,差;,-1;
1455,今天上午;爽肤水;,很大;厉害;,1;-1;
1456,服务;,差;,-1;
1457,商场;赠品;,根本;虚假;,1;-1;
1458,玻璃;滤网;,不错;细;,1;-1;
1459,,,
1460,,,
1461,秒杀;手感;口唇;ML;,漂亮;好;新颖;完全;,1;1;1;1;
1462,,,
1463,g;,黑;,-1;
1464,蓝色;电后;,充满;热;,1;1;
1465,,,
1466,牙膏;,直接;,1;
1467,电脑;,慎重;,-1;
1468,大牌;,舒服;,1;
1469,,,
1470,价格合理;,超厚;,1;
1471,东西;,不错;,1;
1472,正品;,很好;,1;
1473,心意;,方便;,1;
1474,广告;,差;,-1;
1475,有点;,紧;,-1;
1476,,,
1477,东西;性价比;,蛮好;高;,1;1;
1478,刷毛;太尖;,硬;痛;,-1;-1;
1479,产品描述;脚;档位;,暖;不错;最好;,1;1;1;
1480,东西;一键;高压;,贵;粗;方便;,-1;-1;1;
1481,胶;,要软;,1;
1482,,,
1483,,,
1484,,,
1485,,,
1486,,,
1487,信号;,早;,1;
1488,,,
1489,全书;动作;,简单;大;,-1;-1;
1490,产品;,粗糙;,-1;
1491,,,
1492,人;,挺厚;,1;
1493,QQ;,完全;,1;
1494,,,
1495,书页;,好;,1;
1496,,,
1497,时候;皮肤;,年轻;好;,1;1;
1498,,,
1499,,,
1500,幅;保罗;,大;最好;,-1;1;
1501,水吧;,便宜;,1;
1502,,,
1503,LED;,根本;,1;
1504,,,
1505,,,
1506,,,
1507,气垫;,好;,1;
1508,零钱;,着急;,-1;
1509,胖子;,短;,-1;
1510,,,
1511,,,
1512,正品;效果;量;,清新;好;小;,1;1;-1;
1513,,,
1514,质量;款式;价格合理;,不错;漂亮;不错;,1;1;1;
1515,,,
1516,图;实体店;,明显;简单;,1;-1;
1517,,,
1518,鸡蛋;火;,最小;黑;,1;-1;
1519,,,
1520,脸;,红;,1;
1521,,,
1522,老公;,舒服;,1;
1523,,,
1524,鞋垫;,合适;,1;
1525,连;,很脏;,-1;
1526,,,
1527,时间;,长;,1;
1528,东西;CM;,好;完全;,1;1;
1529,线条;,根本;,1;
1530,板子;品牌;我面;东西;产品质量;,薄;野蛮;直接;糟糕;好;,-1;-1;1;-1;1;
1531,二手货;,好松;,1;
1532,,,
1533,拓本;,清晰;,1;
1534,版本;,不同;,1;
1535,毯子;,脏;,-1;
1536,,,
1537,,,
1538,质量;,不错;,1;
1539,味道;,好;,1;
1540,商品;,好;,1;
1541,太烂;,宽;,1;
1542,老妈;,好;,1;
1543,,,
1544,时候;,容易;,1;
1545,,,
1546,,,
1547,,,
1548,专柜;,早;,1;
1549,感觉;宿舍;,舒服;完全;,1;1;
1550,,,
1551,防伪;无法;,清;珍惜;,1;1;
1552,踏板;,高;,1;
1553,货;,完整;,1;
1554,代理商;狗;,很大;淡;,1;-1;
1555,,,
1556,图片;预期;,大;不同;,-1;1;
1557,,,
1558,,,
1559,,,
1560,,,
1561,,,
1562,礼拜;,差;,-1;
1563,味道;,不;,1;
1564,牌子;,不错;,1;
1565,小;官方;,舒适;不严;,1;1;
1566,总体;内容;,轻松;惊喜;,1;1;
1567,,,
1568,威力;,大;,-1;
1569,,,
1570,hugo;码号;,凑单;高;,1;1;
1571,,,
1572,质量;,好;,1;
1573,味道;牙齿;,不错;黄;,1;1;
1574,给我发;,明显;,1;
1575,妈妈;,薄;,-1;
1576,商品;,谨慎;,1;
1577,,,
1578,,,
1579,,,
1580,进口;,好;,1;
1581,东西;奶瓶;,不错;很棒;,1;1;
1582,鞋垫;密度;弹性;m9;性能;,好;大;厚;浅;佳;,1;-1;1;-1;1;
1583,书纸;,残缺;,-1;
1584,,,
1585,开箱;,柔软;,1;
1586,感觉;外包装;,假;脏;,-1;-1;
1587,中华书局;感觉;时;书;折痕;,一般;虚高;完好;脏;显然;,0;-1;1;-1;1;
1588,,,
1589,书;,不错;,1;
1590,书钉;广告宣传;,一般;好;,0;1;
1591,,,
1592,中式;,舒适;,1;
1593,,,
1594,震动;噪声;,大;大;,-1;-1;
1595,,,
1596,东西;,贵;,-1;
1597,封面;,不错;,1;
1598,,,
1599,光线;路灯;城市;,白;清晰;不;,-1;1;1;
1600,,,
1601,,,
1602,,,
1603,,,
1604,气味;,大;,-1;
1605,套装;,贵;,-1;
1606,,,
1607,真品;,坏;,-1;
1608,,,
1609,,,
1610,脚;布;鞋子;,硬;硬;漂亮;,-1;-1;1;
1611,对口;门;卓越;,烦躁;郁闷;不爽;,-1;-1;-1;
1612,,,
1613,东西;,好;,1;
1614,,,
1615,菜板;刀切;,大;生熟;,-1;1;
1616,,,
1617,想象;果冻;,凑单;大;,1;-1;
1618,,,
1619,,,
1620,实物;挡板;,粗心;少;,-1;1;
1621,电脑;,稳;,1;
1622,,,
1623,,,
1624,,,
1625,正品;,漂亮;,1;
1626,朋友;,不错;,1;
1627,美白;味道;广告费;,干净;舒服;强烈;,1;1;1;
1628,购书;,最多;,1;
1629,,,
1630,太小;,不错;,1;
1631,国货;额;,干净;好;,1;1;
1632,乳;風帶;人;,高;濃香;很大;,1;1;1;
1633,有点;,贵;,-1;
1634,方式;,快;,1;
1635,东西;,不错;,1;
1636,速度;电量;三星;,快;很足;好;,1;1;1;
1637,隔音;舒适度;,不错;不错;,1;1;
1638,人;变质;,不错;坏;,1;-1;
1639,,,
1640,质量;,差;,-1;
1641,,,
1642,,,
1643,,,
1644,画面;,清晰;,1;
1645,品质;字体;错别字;故事性;,较厚;清晰;正面;强;,1;1;1;-1;
1646,,,
1647,龙族;,不错;,1;
1648,,,
1649,时候;人;根本就是;,完全;根本;好;,1;1;1;
1650,,,
1651,,,
1652,耳朵;,有害;,-1;
1653,果酱;,厉害;,-1;
1654,内容;字;,太薄;薄;,0;-1;
1655,,,
1656,,,
1657,质量;,好;,1;
1658,大箱子;,不错;,1;
1659,速度;,慢;,-1;
1660,书;,差;,-1;
1661,粘性;,大;,-1;
1662,感觉;,神奇;,1;
1663,,,
1664,味道;,好;,1;
1665,量;,丑;,-1;
1666,感觉;非常明显;,明显;明显;,1;1;
1667,,,
1668,,,
1669,,,
1670,,,
1671,M;,挺好用;,1;
1672,,,
1673,,,
1674,USB2;,一般;,0;
1675,脏脏;,贵;,-1;
1676,下单;感觉;,不错;愉快;,1;1;
1677,,,
1678,,,
1679,感觉;装帧;,不贵;方便;,1;1;
1680,个人;鸡肋;,好;完全;,1;1;
1681,保质期;亚马逊;,猛烈;努力;,-1;1;
1682,,,
1683,,,
1684,,,
1685,聲音;,有趣;,1;
1686,水痕;,不足;,-1;
1687,产品;,不错;,1;
1688,感觉;,薄;,-1;
1689,,,
1690,鞋柜;电脑;,合适;整洁;,1;1;
1691,,,
1692,噪声;汁率;,大;高;,-1;1;
1693,,,
1694,时;,碎;,-1;
1695,质量;,长;,1;
1696,有点;,贵;,-1;
1697,,,
1698,购物;,旧;,-1;
1699,,,
1700,想象;有点;实木;,好;确实;细;,1;1;-1;
1701,iphone;胶皮;大家;,粗糙;软;好;,-1;-1;1;
1702,头屑;头发;,好;厉害;,1;-1;
1703,,,
1704,,,
1705,手;油;,干燥;好;,-1;1;
1706,内容;印刷;,不错;差;,1;-1;
1707,一分钱;,一般;,0;
1708,东西;,不错;,1;
1709,bb;脸色;,黄;糟糕;,1;-1;
1710,书;,好;,1;
1711,,,
1712,花里胡哨;,干净;,1;
1713,磁力;底座;,很大;小;,1;-1;
1714,,,
1715,,,
1716,,,
1717,,,
1718,best;时间;,黄;长;,1;1;
1719,,,
1720,亚马逊;,一般;,0;
1721,包装盒;,好;,1;
1722,时候;量体温;p05;,好;坏;差;,1;-1;-1;
1723,耳机线;客服;,坏;便宜;,-1;1;
1724,,,
1725,,,
1726,,,
1727,,,
1728,货;时候;刮子;阿姨;头发;,干涩;最高;卫生;干净;合适;,-1;1;1;1;1;
1729,书;,仔细;,1;
1730,原封;,好;,1;
1731,锅底;,小;,-1;
1732,,,
1733,,,
1734,,,
1735,评价;碱性;毛孔;几块钱;,弱;大;严重;小;,-1;-1;-1;-1;
1736,爸爸;产品;白边;活动;,辛苦;好;方便;好;,-1;1;1;1;
1737,温水;,不错;,1;
1738,亚马逊;,好;,1;
1739,被子;,大;,-1;
1740,,,
1741,,,
1742,整体;收货;,不错;固定;,1;1;
1743,感觉;痛;,一般;痛;,0;-1;
1744,质量;,不错;,1;
1745,,,
1746,亚马逊;,薄;,-1;
1747,朋友;,不同;,1;
1748,淘宝;结果;,大;快;,-1;1;
1749,,,
1750,玻璃;快递费;,坏;彻底;,-1;1;
1751,,,
1752,延时;,稳定;,1;
1753,,,
1754,时候;力;,清洁;好;,1;1;
1755,味道;,严重;,-1;
1756,,,
1757,小宝宝;,快;,1;
1758,,,
1759,质量;,一般;,0;
1760,毛笔;,好;,1;
1761,,,
1762,盒子;,好;,1;
1763,孩子;痕迹;彩笔;,重新;不严;正规;,1;1;1;
1764,电;,好;,1;
1765,效果;,好;,1;
1766,护手霜;,完全;,1;
1767,货后;,旧;,-1;
1768,宝贝;,遗憾;,-1;
1769,,,
1770,,,
1771,,,
1772,声音;电源;,大;方便;,-1;1;
1773,商品;,差;,-1;
1774,,,
1775,秒杀;货;门板;杂牌;,便宜;严重;差;便宜;,1;-1;-1;1;
1776,有点;,大;,-1;
1777,款式;,不爽;,-1;
1778,,,
1779,脚架;孔;螺丝;,不稳;大;郁闷;,-1;-1;-1;
1780,腿;,方便;,1;
1781,,,
1782,亚马逊;有点;,不错;遗憾;,1;-1;
1783,材质;,差;,-1;
1784,狗狗;,小;,-1;
1785,书;价格合理;,好;快捷;,1;1;
1786,眼霜;玩意儿;价格;,完全;好;合适;,1;1;1;
1787,质量;,好;,1;
1788,衣服;口袋;,很好;偏;,1;-1;
1789,香味;,小;,-1;
1790,ml;,大;,-1;
1791,文学史;,一般;,0;
1792,,,
1793,信号;,一般;,0;
1794,,,
1795,,,
1796,感觉;,一般;,0;
1797,东西;,一般;,0;
1798,,,
1799,,,
1800,,,
1801,纸;特点;字;,一般;最大;不健;,0;1;1;
1802,盒彩;笔芯;,好;好;,1;1;
1803,,,
1804,,,
1805,东西;,假;,-1;
1806,书;,不错;,1;
1807,,,
1808,颗星;损坏率;,坏;不错;,-1;1;
1809,,,
1810,色差;图片;布头;部位;人;基本;细;锁边;,很大;低;极短;一般;便宜;固定;固定;固定;,1;-1;-1;0;1;1;1;1;
1811,网友;雾;鼻孔;肺叶;,严重;脆弱;娇嫩;低;,-1;-1;-1;-1;
1812,质量;,不错;,1;
1813,人;,糟糕;,-1;
1814,总体;保温;内壁;气压;海拔;缘故;,挺轻;好;简;低;高;好;,1;1;1;-1;1;1;
1815,优惠;卷纸;,便宜;连续;,1;1;
1816,粮;,完全;,1;
1817,,,
1818,质量;,好;,1;
1819,,,
1820,亚马逊;,麻烦;,-1;
1821,,,
1822,,,
1823,,,
1824,,,
1825,椅子;,差;,-1;
1826,分量;,挺重;,1;
1827,青春;,差;,-1;
1828,分量;音乐;噪;调节;usb;线;,足;惊艳;佳;好;平衡;好;,1;1;1;1;1;1;
1829,打印机;表格;,不错;高;,1;1;
1830,小白;,好;,1;
1831,,,
1832,,,
1833,效果;,好;,1;
1834,EF;结果;,尖;尖;,1;1;
1835,,,
1836,,,
1837,电褥子;问题;临睡前;,安全;正规;安全;,1;1;1;
1838,,,
1839,,,
1840,图片;,明显;,1;
1841,冲力;碧;换;,洁;小;洁;,1;-1;1;
1842,,,
1843,全部;,完全;,1;
1844,,,
1845,商品;,新;,1;
1846,效果;,一般;,0;
1847,置物;,根本;,1;
1848,独腿;胶皮;累赘;,紧底;太沉;累赘;,1;1;-1;
1849,味道;效果;,不错;大;,1;-1;
1850,洗面奶;,红;,1;
1851,东西;,太薄;,0;
1852,,,
1853,学生;,正好;,1;
1854,,,
1855,盖子;,便宜;,1;
1856,东野;,恐怖;,-1;
1857,案例;,好;,1;
1858,,,
1859,,,
1860,,,
1861,异味;,舒服;,1;
1862,商品;,严重;,-1;
1863,物品;,麻烦;,-1;
1864,杯壁;,太薄;,0;
1865,,,
1866,,,
1867,秒杀;时候;,年轻;大;,1;-1;
1868,回老家;店;,小;好;,-1;1;
1869,透气;过敏;,差;厚;,-1;1;
1870,,,
1871,毛巾;,较厚;,1;
1872,笔芯;女儿;,软;硬;,-1;-1;
1873,,,
1874,有点;,粗糙;,-1;
1875,,,
1876,,,
1877,灯;,严重;,-1;
1878,,,
1879,女儿;,薄软;,1;
1880,口罩;娃娃;,不错;贵;,1;-1;
1881,感觉;,根本;,1;
1882,双;,发霉;,-1;
1883,,,
1884,,,
1885,性价比;,高;,1;
1886,内筒;,麻烦;,-1;
1887,有点;雾;,不错;白;,1;-1;
1888,,,
1889,消毒液;,清楚;,1;
1890,商品;,不;,1;
1891,效果;,根本;,1;
1892,,,
1893,,,
1894,时候;眼影;妆;,便宜;裸;容易;,1;1;1;
1895,时间;,明确;,1;
1896,隔音;,不错;,1;
1897,牙线;,方便;,1;
1898,,,
1899,太小;邮件;,直接;畅通;,1;1;
1900,,,
